Trial  Epoch   LepIsoRank  MetPhiRank  MLLRank  ScoreRank  StatsScore     MLLKS     MetPhiKS  LepIsoKS  SortKey
82     39500   4300        12389       7682     2352       286.349019     0.226372  0.105465  0.366800  20071.000000
35     20500   7773        8639        11433    10499      1803.875046    0.336592  0.067753  0.460300  20072.000000
41     24500   10524       10149       9924     7880       1069.611563    0.284193  0.080335  0.541300  20073.000000
81     49000   8268        14982       5091     4861       501.934062     0.177844  0.172928  0.474600  20073.000000
88     55000   7990        11255       8820     4724       485.210393     0.252026  0.091379  0.466700  20075.000000
43     46500   9143        5344        14733    7442       976.369425     0.570237  0.044350  0.499127  20077.000000
20     92500   1703        15244       4834     6489       782.950470     0.173487  0.197466  0.289689  20078.000000
12     71500   14619       15222       4856     5472       593.359643     0.173871  0.194690  0.775400  20078.000000
82     29500   13537       7093        12985    10111      1667.698150    0.419987  0.056471  0.677300  20078.000000
5      68500   7190        5622        14457    10050      1642.843879    0.536859  0.046295  0.444200  20079.000000
52     16000   6427        9351        10730    14575      5373.631020    0.309842  0.073413  0.424000  20081.000000
41     37000   5347        6699        13383    7703       1035.421208    0.446437  0.053520  0.395700  20082.000000
12     81500   2070        15242       4840     5556       607.219407     0.173616  0.197270  0.302500  20082.000000
48     20500   2526        10807       9277     2186       276.578275     0.265001  0.086842  0.317224  20084.000000
11     17500   11019       14558       5528     10040      1641.141663    0.185714  0.152904  0.557034  20086.000000
20     74000   8033        10019       10074    4629       471.681208     0.289595  0.079148  0.467800  20093.000000
14     61500   9740        6504        13589    10692      1874.314342    0.460433  0.052187  0.516400  20093.000000
60     65500   11284       9977        10117    8845       1301.099140    0.290789  0.078708  0.566600  20094.000000
10     79500   3836        5806        14288    4052       410.693989     0.518195  0.047493  0.354529  20094.000000
64     12000   8569        8292        11802    7831       1058.510237    0.353229  0.064946  0.482660  20094.000000
56     10500   14343       12699       7396     15104      7545.690604    0.220052  0.109831  0.743100  20095.000000
33     88500   704         14714       5386     721        185.514833     0.183291  0.159121  0.247800  20100.000000
49     57000   818         10273       9828     4747       488.708890     0.281190  0.081495  0.253100  20101.000000
33     74000   13525       7185        12920    3542       367.383930     0.415604  0.056998  0.676400  20105.000000
45     16000   12201       7178        12928    15733      40109.511882   0.415965  0.056953  0.602800  20106.000000
63     4000    10250       5620        14488    10812      1920.546948    0.539370  0.046287  0.532634  20108.000000
54     51500   5125        8811        11298    6811       847.627325     0.331028  0.069126  0.389300  20109.000000
17     69000   4331        6666        13443    8319       1171.174275    0.450595  0.053272  0.367500  20109.000000
61     40500   1495        12163       7949     227        134.089655     0.231279  0.102396  0.281975  20112.000000
51     55500   641         8904        11211    4548       460.966027     0.327226  0.069835  0.244300  20115.000000
37     4500    10365       6953        13162    14239      4645.673814    0.432121  0.055414  0.536557  20115.000000
1      86500   14537       9322        10794    13943      4187.079095    0.311803  0.073148  0.766318  20116.000000
85     19000   2115        11027       9089     5690       633.075091     0.259655  0.089034  0.304200  20116.000000
82     85000   11122       10546       9571     2223       278.805381     0.273010  0.084182  0.560100  20117.000000
28     27500   13454       7359        12760    7203       925.263518     0.404452  0.058204  0.671400  20119.000000
2      12000   7220        11206       8915     11679      2273.321726    0.254422  0.090715  0.445100  20121.000000
87     4500    12102       10160       9962     7071       898.029863     0.285736  0.080429  0.598000  20122.000000
27     31000   139         6336        13793    1223       220.363275     0.476635  0.051131  0.202891  20129.000000
28     44500   2729        15051       5080     170        124.137391     0.177664  0.178532  0.323100  20131.000000
15     57500   14053       6352        13782    7883       1070.349551    0.475416  0.051242  0.716424  20134.000000
74     22500   8983        11639       8495     13514      3607.821810    0.244125  0.096003  0.494400  20134.000000
49     60000   6846        8567        11568    7156       916.542557     0.343035  0.067279  0.435225  20135.000000
1      25500   11288       5530        14605    11766      2310.096179    0.555198  0.045633  0.566775  20135.000000
2      65000   2745        9347        10788    5520       601.185301     0.311712  0.073373  0.323600  20135.000000
12     89500   4902        14692       5444     5862       660.498250     0.184107  0.158222  0.383100  20136.000000
72     95500   10816       10858       9279     6792       842.231257     0.265024  0.087294  0.550434  20137.000000
88     31500   1770        4509        15630    898        198.106377     0.827490  0.039027  0.292500  20139.000000
53     94500   551         13056       7084     2008       267.020242     0.213749  0.115688  0.238753  20140.000000
66     8500    9375        6035        14107    11936      2408.589966    0.501933  0.049146  0.505800  20142.000000
69     8500    8401        7493        12651    14396      4955.025066    0.398327  0.059122  0.477801  20144.000000
8      7000    12520       8242        11903    7832       1058.549760    0.357536  0.064669  0.618500  20145.000000
19     63500   6923        11690       8456     4074       413.205197     0.242911  0.096498  0.437200  20146.000000
33     33000   418         13726       6422     298        145.046246     0.201615  0.129049  0.230748  20148.000000
35     57500   8587        14849       5302     6451       774.282223     0.181658  0.165613  0.483306  20151.000000
8      58500   10459       14344       5811     6825       850.135914     0.190352  0.145129  0.539400  20155.000000
17     37500   3961        7930        12228    6366       755.455503     0.374710  0.062275  0.357900  20158.000000
10     22000   11630       5038        15122    14002      4252.136748    0.633266  0.042385  0.579500  20160.000000
72     61500   828         11769       8394     5478       593.742757     0.241521  0.097381  0.253700  20163.000000
35     66500   15139       9297        10867    11372      2136.698156    0.314343  0.072946  0.856700  20164.000000
24     35500   14591       8201        11964    15100      7516.356781    0.360489  0.064351  0.772700  20165.000000
78     71500   9828        12703       7463     5135       543.044061     0.221852  0.109872  0.519000  20166.000000
63     30500   1433        11357       8813     1138       214.235663     0.251882  0.092461  0.279093  20170.000000
6      9500    8827        7612        12558    12854      2986.283441    0.393481  0.059939  0.489905  20170.000000
15     60500   14592       6577        13593    12018      2453.741719    0.460680  0.052615  0.772700  20170.000000
62     51000   4765        10537       9634     7371       959.633309     0.274974  0.084113  0.379100  20171.000000
